date,airTemperature,cloudCover,currentDirection,currentSpeed,gust,humidity,precipitation,pressure,seaLevel,swellDirection,swellHeight,swellPeriod,visibility,waterTemperature,waveDirection,waveHeight,wavePeriod,windDirection,windSpeed
2022-07-18T08:00:00+00:00,13.23,97.53,6.56,0.18,2.74,83.47,0.11,1020.58,-0.24,250.77,2.36,12.24,24.13,14.72,250.8,2.37,12.23,321.85,3.67
2022-07-19T08:00:00+00:00,13.32,84.87,305.83,0.14,4.69,59.37,0.0,1021.84,-0.22,245.05,1.92,11.34,24.14,14.57,244.82,1.92,11.29,190.65,4.36
2022-07-20T08:00:00+00:00,12.52,33.33,39.46,0.22,3.16,62.63,0.0,1027.18,-0.26,237.27,1.86,11.1,24.14,14.48,237.23,1.86,11.09,152.32,3.98
2022-07-21T08:00:00+00:00,12.24,3.13,41.62,0.22,0.59,58.87,0.0,1027.56,-0.24,232.87,1.85,10.68,24.14,14.57,232.87,1.85,10.68,2.65,2.73
2022-07-22T08:00:00+00:00,13.47,90.27,27.53,0.23,2.78,71.73,0.0,1021.44,-0.27,240.74,1.79,11.27,24.13,14.17,240.79,1.8,11.25,318.03,3.63
2022-07-23T08:00:00+00:00,13.36,32.5,1.88,0.26,6.09,64.03,0.03,1024.73,-0.28,241.07,2.34,11.14,24.13,14.04,240.77,2.35,11.07,202.52,5.15
2022-07-24T08:00:00+00:00,13.43,0.0,19.55,0.24,5.97,54.27,0.0,1029.41,-0.29,239.1,2.7,12.56,24.14,14.21,237.44,2.73,12.32,130.63,7.29
2022-07-25T08:00:00+00:00,13.67,0.0,55.16,0.24,1.13,46.43,0.0,1023.03,-0.3,228.87,1.82,11.31,24.14,14.69,228.87,1.82,11.31,79.25,1.28
2022-07-26T08:00:00+00:00,17.09,58.4,30.8,0.14,1.54,27.1,0.0,1016.1,-0.25,241.52,2.31,13.89,24.13,14.42,241.52,2.31,13.89,304.58,1.26
2022-07-27T08:00:00+00:00,13.95,0.4,46.15,0.13,5.23,69.43,0.0,1022.52,-0.24,240.33,2.16,13.44,24.13,14.52,240.24,2.17,13.42,133.5,4.18
2022-07-28T08:00:00+00:00,16.48,0.0,200.21,0.25,2.88,44.4,0.0,1013.02,-0.2,236.98,2.05,12.49,24.13,14.71,236.98,2.05,12.49,4.37,1.3
2022-07-29T08:00:00+00:00,13.52,59.87,210.92,0.31,11.73,77.97,0.33,1015.94,-0.17,255.34,2.19,10.7,19.26,14.56,271.9,2.7,8.84,299.53,10.49
2022-07-30T08:00:00+00:00,12.61,4.83,35.36,0.02,4.13,60.87,0.02,1022.64,-0.22,240.41,2.41,10.84,24.13,14.52,240.84,2.43,10.76,298.81,5.77
2022-07-31T08:00:00+00:00,12.12,8.97,57.06,0.14,4.72,57.83,0.0,1028.98,-0.28,231.96,2.39,12.41,24.14,13.98,231.95,2.39,12.41,151.13,3.08
2022-08-01T08:00:00+00:00,11.89,0.0,61.36,0.08,3.75,55.87,0.0,1027.91,-0.3,229.65,1.89,11.13,24.14,14.09,229.19,1.89,11.05,135.03,5.03
2022-08-02T08:00:00+00:00,13.86,64.93,45.85,0.15,2.33,53.13,0.0,1020.76,-0.34,230.68,2.19,12.27,24.13,14.15,230.29,2.2,12.2,145.25,4.69
2022-08-03T08:00:00+00:00,13.92,4.2,342.58,0.07,1.43,78.2,0.0,1019.17,-0.25,237.31,2.45,13.52,24.13,14.27,237.31,2.45,13.52,326.43,2.02
2022-08-04T08:00:00+00:00,13.04,79.2,261.38,0.12,6.7,68.17,0.0,1021.57,-0.23,243.69,2.37,11.89,24.14,14.22,244.8,2.39,11.73,352.44,6.69
2022-08-05T08:00:00+00:00,12.82,100.0,228.58,0.26,3.89,77.1,0.01,1022.56,-0.23,247.61,1.98,12.29,24.13,14.41,248.5,2.0,12.11,314.29,5.37
2022-08-06T08:00:00+00:00,14.42,3.57,171.97,0.26,7.25,72.7,0.0,1021.06,-0.27,240.57,2.69,12.96,24.13,14.32,235.5,2.82,12.16,142.84,10.32
2022-08-07T08:00:00+00:00,15.0,0.73,53.13,0.22,6.59,61.6,0.0,1012.59,-0.37,191.4,1.81,9.85,24.13,14.24,191.44,1.82,9.85,11.77,4.31
2022-08-08T08:00:00+00:00,14.25,4.93,350.31,0.15,3.3,68.2,0.0,1023.25,-0.29,222.49,1.38,10.59,24.13,14.24,222.49,1.38,10.58,9.41,2.79
2022-08-09T08:00:00+00:00,15.66,68.5,30.15,0.1,2.55,69.33,0.0,1018.08,-0.28,241.18,1.36,12.14,24.14,14.14,241.18,1.36,12.14,288.97,1.43
2022-08-10T08:00:00+00:00,12.09,100.0,29.43,0.05,5.35,88.2,0.32,1020.71,-0.29,249.85,2.25,13.22,22.98,14.3,251.17,2.27,12.99,342.16,5.81
2022-08-11T08:00:00+00:00,13.65,100.0,130.31,0.03,4.67,85.37,0.02,1018.53,-0.27,245.89,2.75,12.92,24.14,14.6,246.18,2.76,12.88,339.8,6.27
2022-08-12T08:00:00+00:00,13.35,98.67,240.09,0.11,3.4,75.6,0.43,1017.94,-0.25,240.55,3.97,14.81,18.01,14.96,240.55,3.97,14.81,252.56,2.77
2022-08-13T08:00:00+00:00,12.08,2.27,211.63,0.39,4.87,62.43,0.0,1015.72,-0.22,239.15,3.65,14.37,24.14,14.29,239.15,3.65,14.37,354.6,5.48
2022-08-14T08:00:00+00:00,11.63,66.8,223.11,0.17,6.31,72.53,0.28,1021.61,-0.26,237.41,3.56,10.78,19.93,14.05,236.54,3.6,10.63,190.14,7.29
2022-08-15T08:00:00+00:00,11.52,66.6,318.92,0.06,1.17,49.6,0.0,1023.17,-0.27,223.99,2.19,11.12,24.13,13.76,223.99,2.19,11.12,26.01,1.52
2022-08-16T08:00:00+00:00,13.12,65.27,225.76,0.23,5.13,63.87,0.0,1015.19,-0.26,224.05,1.87,11.88,24.14,13.55,224.18,1.87,11.85,328.64,4.63
2022-08-17T08:00:00+00:00,12.66,100.0,228.04,0.39,14.79,93.13,0.86,1010.37,-0.14,264.04,2.02,10.91,9.25,13.93,278.71,2.39,9.24,325.67,10.16
2022-08-18T08:00:00+00:00,12.75,94.87,217.12,0.39,10.44,82.13,0.42,1020.9,-0.19,217.33,3.65,11.03,19.33,13.88,214.3,3.84,10.5,182.9,9.42
2022-08-19T08:00:00+00:00,13.03,96.3,232.88,0.11,4.82,68.27,0.04,1027.23,-0.25,207.14,1.43,8.44,24.13,13.95,210.51,1.48,8.12,295.51,5.69
2022-08-20T08:00:00+00:00,13.22,61.87,9.52,0.18,6.56,51.4,0.01,1029.93,-0.32,232.75,4.69,13.0,24.14,13.76,232.72,4.69,12.98,227.48,5.73
2022-08-21T08:00:00+00:00,12.73,0.0,8.18,0.19,2.34,63.5,0.0,1028.79,-0.32,233.38,2.76,12.56,24.13,13.84,233.38,2.76,12.56,327.02,3.21
2022-08-22T08:00:00+00:00,14.04,36.67,280.82,0.08,5.44,68.6,0.0,1025.36,-0.26,234.33,2.96,13.13,24.14,13.84,234.33,2.96,13.13,108.66,1.59
2022-08-23T08:00:00+00:00,18.29,0.5,27.9,0.18,1.43,37.67,0.0,1015.99,-0.29,243.38,4.89,16.08,24.13,14.09,243.38,4.89,16.08,70.61,0.79
2022-08-24T08:00:00+00:00,16.42,39.87,45.94,0.24,10.91,63.0,0.0,1013.83,-0.34,244.06,2.08,12.04,24.13,13.9,250.69,2.2,11.23,335.78,7.59
2022-08-25T08:00:00+00:00,14.04,36.3,214.51,0.06,10.03,64.33,0.05,1019.33,-0.22,267.04,2.73,9.84,24.14,14.33,270.39,3.01,9.18,277.09,8.34
2022-08-26T08:00:00+00:00,12.34,64.77,239.31,0.11,5.27,59.03,0.01,1020.11,-0.2,249.84,2.36,11.14,24.14,14.32,250.27,2.37,11.08,329.7,6.01
2022-08-27T08:00:00+00:00,13.99,14.8,223.13,0.15,1.67,61.1,0.01,1019.9,-0.18,242.21,2.92,11.87,24.13,14.38,242.21,2.92,11.87,315.59,3.71
2022-08-28T08:00:00+00:00,13.28,86.03,14.62,0.09,3.99,65.73,0.04,1019.1,-0.3,240.46,2.44,11.93,24.14,14.18,240.46,2.44,11.93,232.41,1.92
2022-08-29T08:00:00+00:00,12.45,98.73,38.24,0.18,10.01,74.57,0.22,1028.2,-0.31,225.2,1.81,9.37,20.9,14.2,212.25,2.05,8.38,143.54,8.78
2022-08-30T08:00:00+00:00,13.95,0.0,46.11,0.24,9.41,44.57,0.0,1031.81,-0.39,212.61,1.74,10.93,24.13,14.25,165.11,2.49,8.07,112.38,12.29
2022-08-31T08:00:00+00:00,14.21,0.0,340.53,0.15,2.66,41.83,0.0,1020.09,-0.27,145.64,2.03,8.61,24.14,14.6,145.48,2.03,8.57,118.58,4.29
2022-09-01T08:00:00+00:00,18.33,54.97,312.59,0.19,7.22,49.93,0.0,1012.92,-0.2,225.76,1.15,10.2,24.14,14.11,231.04,1.18,9.82,334.38,4.9
2022-09-02T08:00:00+00:00,13.55,100.0,262.34,0.14,8.42,66.8,0.07,1016.99,-0.21,250.17,1.26,11.29,23.71,14.0,261.65,1.38,9.9,342.03,7.14
2022-09-03T08:00:00+00:00,14.53,27.33,241.04,0.18,7.82,66.07,0.0,1019.96,-0.2,248.83,2.03,11.5,24.14,13.91,258.71,2.2,10.39,345.0,8.64
2022-09-04T08:00:00+00:00,14.67,22.03,253.2,0.16,16.59,66.57,0.01,1011.68,-0.22,248.63,1.86,11.58,24.13,14.08,284.75,2.66,8.52,346.27,14.1
2022-09-05T08:00:00+00:00,11.97,100.0,223.4,0.42,12.07,61.3,0.22,1023.76,-0.16,256.08,4.28,12.17,23.39,14.12,258.37,4.54,11.57,287.86,11.59
2022-09-06T08:00:00+00:00,13.36,2.8,222.78,0.11,1.92,62.97,0.0,1029.71,-0.25,238.65,3.39,11.91,24.13,14.06,238.65,3.39,11.91,73.02,0.97
2022-09-07T08:00:00+00:00,14.34,15.43,38.08,0.15,3.06,62.2,0.0,1021.68,-0.32,226.43,1.48,9.39,24.14,14.07,225.6,1.48,9.28,153.09,4.47
2022-09-08T08:00:00+00:00,14.77,0.73,61.27,0.16,6.23,74.03,0.0,1019.82,-0.32,243.66,1.64,11.16,24.14,13.98,238.96,1.71,10.56,156.26,6.08
2022-09-09T08:00:00+00:00,16.13,5.57,54.42,0.28,4.05,59.87,0.0,1020.63,-0.35,246.31,1.61,11.17,24.13,13.9,246.31,1.61,11.17,179.34,2.41
2022-09-10T08:00:00+00:00,15.96,95.97,57.07,0.2,1.77,69.9,0.0,1019.28,-0.31,239.76,2.9,14.18,24.14,14.03,239.76,2.9,14.18,276.62,1.64
2022-09-11T08:00:00+00:00,13.88,100.0,37.84,0.16,5.44,67.1,0.01,1023.8,-0.28,234.17,2.63,11.49,24.14,14.29,234.12,2.64,11.45,222.35,4.45
2022-09-12T08:00:00+00:00,14.16,6.73,234.13,0.1,4.39,50.87,0.0,1029.8,-0.21,232.87,2.75,12.45,24.13,15.1,232.87,2.75,12.44,176.32,3.52
2022-09-13T08:00:00+00:00,16.68,0.0,292.79,0.08,6.63,60.53,0.0,1026.64,-0.21,229.48,2.35,11.45,24.14,14.38,229.41,2.35,11.44,149.97,5.1
2022-09-14T08:00:00+00:00,20.39,0.0,336.04,0.11,0.83,38.3,0.0,1016.18,-0.26,232.02,1.81,10.68,24.13,14.78,232.02,1.81,10.68,136.85,0.75
2022-09-15T08:00:00+00:00,17.44,76.93,38.28,0.16,2.26,75.3,0.0,1018.25,-0.3,240.58,1.68,13.2,24.14,14.77,240.58,1.68,13.2,127.24,1.35
2022-09-16T08:00:00+00:00,17.79,50.47,53.65,0.15,1.61,62.67,0.0,1015.62,-0.24,243.98,2.7,14.11,24.13,14.71,243.98,2.7,14.11,298.65,2.52
2022-09-17T08:00:00+00:00,15.67,100.0,348.76,0.1,3.41,62.8,0.01,1017.38,-0.25,237.28,2.33,11.71,24.13,15.03,237.28,2.33,11.71,233.55,2.22
2022-09-18T08:00:00+00:00,15.01,29.57,5.71,0.05,2.91,48.33,0.07,1017.12,-0.21,232.85,2.11,10.76,24.14,15.58,232.3,2.13,10.68,159.82,4.57
2022-09-19T08:00:00+00:00,15.36,7.7,319.4,0.11,4.71,44.83,0.0,1024.62,-0.21,224.72,1.74,10.18,24.13,14.43,224.7,1.74,10.18,195.12,3.26
2022-09-20T08:00:00+00:00,16.43,0.0,220.14,0.2,2.04,61.73,0.0,1027.17,-0.15,235.18,2.92,12.88,24.14,15.0,235.18,2.92,12.88,107.71,0.53
2022-09-21T08:00:00+00:00,18.02,91.47,198.8,0.12,4.48,49.43,0.0,1018.85,-0.18,234.09,2.48,13.11,24.13,15.52,234.09,2.48,13.11,320.27,1.94
2022-09-22T08:00:00+00:00,15.91,27.73,26.45,0.13,7.89,65.3,0.06,1013.17,-0.25,247.62,2.3,11.86,24.13,14.98,252.72,2.42,11.13,333.71,9.08
2022-09-23T08:00:00+00:00,13.81,90.13,337.09,0.13,2.47,43.17,0.0,1022.12,-0.23,240.96,2.72,11.26,24.13,15.11,240.96,2.72,11.26,210.97,2.31
2022-09-24T08:00:00+00:00,15.34,100.0,349.78,0.04,0.95,51.27,0.0,1017.37,-0.2,240.32,2.34,11.56,24.14,14.55,240.32,2.34,11.56,21.09,0.79
2022-09-25T08:00:00+00:00,17.19,4.97,51.05,0.19,2.82,53.9,0.0,1011.2,-0.24,236.8,1.83,11.24,24.14,14.74,236.82,1.83,11.23,347.47,4.0
2022-09-26T08:00:00+00:00,14.99,66.7,57.68,0.27,5.33,62.37,0.0,1016.03,-0.28,234.23,1.47,10.32,24.13,15.01,238.84,1.52,9.79,347.47,6.42
2022-09-27T08:00:00+00:00,16.29,0.0,33.69,0.06,4.87,56.13,0.0,1021.47,-0.19,183.84,1.35,9.07,24.13,15.25,183.84,1.35,9.07,344.68,2.63
2022-09-28T08:00:00+00:00,17.91,0.0,205.38,0.19,1.51,56.53,0.0,1021.13,-0.19,197.15,0.93,8.99,24.14,15.38,197.15,0.93,8.99,216.81,1.26
2022-09-29T08:00:00+00:00,17.48,100.0,178.52,0.09,3.29,58.8,0.0,1016.07,-0.22,170.8,0.86,7.64,24.13,15.81,165.2,0.94,6.81,147.27,5.46
2022-09-30T08:00:00+00:00,18.41,13.03,272.82,0.07,2.25,63.6,0.0,1016.73,-0.22,209.59,0.68,8.94,24.14,15.4,209.61,0.68,8.93,319.56,2.53
2022-10-01T08:00:00+00:00,17.1,89.7,31.12,0.08,4.03,55.97,0.0,1021.79,-0.23,243.69,1.31,8.94,24.14,15.46,243.41,1.32,8.9,146.57,4.56
2022-10-02T08:00:00+00:00,19.05,0.0,340.55,0.16,3.62,50.97,0.0,1016.0,-0.23,244.65,1.27,9.28,24.14,15.79,244.65,1.27,9.28,295.37,3.07
2022-10-03T08:00:00+00:00,16.44,100.0,286.35,0.14,4.78,71.03,0.24,1018.31,-0.18,249.01,1.64,9.53,21.61,15.69,250.13,1.67,9.3,292.43,5.5
2022-10-04T08:00:00+00:00,16.23,2.7,7.85,0.02,2.7,48.6,0.0,1019.66,-0.2,249.77,2.48,11.78,24.13,15.81,249.77,2.48,11.78,276.59,1.28
2022-10-05T08:00:00+00:00,16.36,99.7,37.62,0.12,1.26,52.6,0.0,1018.55,-0.25,243.31,2.1,11.34,24.14,15.74,243.31,2.1,11.34,307.35,3.25
2022-10-06T08:00:00+00:00,15.83,100.0,348.65,0.16,6.33,68.23,0.04,1020.18,-0.23,241.64,2.28,10.68,24.14,15.86,245.83,2.39,10.12,311.91,8.03
2022-10-07T08:00:00+00:00,17.49,0.0,23.06,0.1,4.31,50.4,0.0,1024.4,-0.23,236.87,2.91,12.59,24.14,16.0,236.87,2.91,12.59,140.22,4.3
2022-10-08T08:00:00+00:00,17.72,96.23,351.61,0.15,4.56,64.57,0.0,1016.92,-0.28,235.22,2.64,13.06,24.14,16.26,234.88,2.65,13.0,155.92,5.38
2022-10-09T08:00:00+00:00,18.86,27.27,0.0,0.06,10.49,65.93,0.0,1021.27,-0.24,235.21,1.98,12.05,24.13,16.06,230.34,2.08,11.31,148.69,7.56
2022-10-10T08:00:00+00:00,21.08,100.0,22.41,0.12,1.79,55.13,0.0,1014.85,-0.24,200.88,1.48,8.7,24.13,16.14,200.88,1.48,8.7,119.94,2.22
2022-10-11T08:00:00+00:00,18.11,98.9,38.39,0.12,1.93,78.1,0.0,1016.83,-0.21,231.54,1.01,8.97,24.14,16.0,231.56,1.01,8.96,306.21,2.05
2022-10-12T08:00:00+00:00,18.79,42.2,278.38,0.06,4.54,71.8,0.0,1016.33,-0.19,238.94,0.97,8.94,24.14,16.64,237.91,0.98,8.79,166.84,3.94
2022-10-13T08:00:00+00:00,17.32,100.0,232.59,0.14,4.92,77.53,0.0,1013.99,-0.13,239.93,1.57,10.92,24.13,17.21,239.86,1.57,10.9,194.16,3.45
2022-10-14T08:00:00+00:00,16.79,100.0,45.88,0.06,9.09,77.6,0.02,1020.04,-0.19,237.33,1.92,11.25,24.1,16.41,222.92,2.19,9.77,152.79,9.31
2022-10-15T08:00:00+00:00,17.48,100.0,61.79,0.18,5.57,70.87,0.0,1016.19,-0.25,234.6,2.49,14.05,24.13,16.76,197.96,3.22,10.64,130.2,12.73
2022-10-16T08:00:00+00:00,19.63,89.2,54.67,0.3,2.28,67.8,0.06,1011.71,-0.31,227.94,2.3,12.54,22.77,16.23,227.94,2.3,12.54,120.32,1.03
2022-10-17T08:00:00+00:00,19.91,5.7,61.18,0.13,4.41,65.1,0.0,1017.9,-0.25,227.76,1.31,10.55,22.02,16.66,227.96,1.31,10.5,341.13,3.73
2022-10-18T08:00:00+00:00,19.57,8.47,41.73,0.06,3.11,69.83,0.0,1019.65,-0.24,231.19,1.22,10.14,24.13,16.78,226.79,1.26,9.6,150.7,5.07
2022-10-19T08:00:00+00:00,23.17,13.83,241.0,0.06,2.96,51.7,0.0,1013.91,-0.23,231.51,1.78,11.54,19.13,16.78,231.51,1.78,11.54,316.74,1.18
2022-10-20T08:00:00+00:00,17.53,89.4,61.87,0.14,3.22,62.7,0.01,1020.88,-0.27,237.93,1.94,10.93,24.14,16.46,237.67,1.95,10.85,243.44,4.36
2022-10-21T08:00:00+00:00,17.83,20.87,49.42,0.16,8.47,62.83,0.0,1020.45,-0.27,242.62,2.55,12.61,24.13,16.69,236.42,2.69,11.71,157.03,9.1
2022-10-22T08:00:00+00:00,19.66,0.0,57.15,0.21,5.72,49.73,0.0,1019.22,-0.31,239.6,2.31,12.99,24.13,16.74,207.5,2.9,10.01,136.16,12.13
2022-10-23T08:00:00+00:00,20.88,100.0,57.98,0.26,3.75,62.07,0.0,1016.1,-0.31,226.76,2.22,12.3,24.14,16.63,209.53,2.52,10.64,143.11,9.02
2022-10-24T08:00:00+00:00,20.64,0.0,56.95,0.24,4.12,61.5,0.0,1014.95,-0.31,223.74,1.65,10.71,24.14,16.31,209.92,1.84,9.37,149.91,7.47
2022-10-25T08:00:00+00:00,18.1,69.8,59.41,0.19,4.32,56.1,0.01,1016.92,-0.3,228.85,1.79,10.45,24.13,16.71,228.84,1.79,10.45,212.38,2.51
2022-10-26T08:00:00+00:00,20.48,10.47,47.33,0.19,2.71,53.0,0.0,1016.11,-0.31,228.11,2.68,12.79,24.13,16.52,216.59,2.95,11.42,140.18,9.9
2022-10-27T08:00:00+00:00,18.64,64.17,54.04,0.19,7.33,70.27,0.01,1017.53,-0.3,230.18,2.49,13.07,24.14,16.66,225.12,2.62,12.19,166.09,8.25
2022-10-28T08:00:00+00:00,21.45,11.13,55.81,0.2,2.87,53.27,0.0,1018.05,-0.31,219.95,2.23,11.59,24.13,16.56,207.27,2.47,10.34,138.61,8.18
2022-10-29T08:00:00+00:00,20.21,100.0,53.6,0.18,2.18,60.73,0.0,1010.0,-0.3,212.13,1.7,10.11,24.13,16.45,210.62,1.72,9.91,150.15,5.11
2022-10-30T08:00:00+00:00,19.65,100.0,153.43,0.08,4.72,60.5,0.11,1016.47,-0.22,217.85,1.17,7.64,23.42,17.12,217.74,1.18,7.59,218.84,3.32
2022-10-31T08:00:00+00:00,18.09,2.7,57.06,0.17,6.27,44.6,0.0,1021.24,-0.25,217.07,1.88,10.76,24.14,16.44,184.44,2.48,8.26,129.17,11.73
2022-11-01T08:00:00+00:00,19.98,27.03,53.48,0.26,3.76,46.9,0.0,1017.0,-0.3,200.31,1.72,10.98,24.13,16.57,159.64,2.43,8.35,122.87,10.55
2022-11-02T08:00:00+00:00,20.02,48.4,56.88,0.14,2.56,61.23,0.28,1011.93,-0.26,156.77,1.51,8.11,24.13,16.47,156.42,1.54,7.96,144.72,4.92
2022-11-03T08:00:00+00:00,20.88,20.07,144.92,0.06,3.48,63.6,0.0,1013.6,-0.21,197.67,1.37,10.79,14.53,16.07,196.99,1.38,10.68,155.34,3.72
2022-11-04T08:00:00+00:00,22.08,2.13,140.63,0.06,2.34,63.2,0.0,1010.83,-0.2,226.01,1.69,11.82,24.14,15.69,211.07,1.88,10.28,144.14,7.5
2022-11-05T08:00:00+00:00,21.31,20.7,241.7,0.01,1.91,65.33,0.0,1013.79,-0.2,232.64,1.42,10.94,19.89,15.82,229.7,1.46,10.51,155.94,5.25
2022-11-06T08:00:00+00:00,22.48,0.0,117.38,0.12,1.5,54.93,0.0,1014.23,-0.23,225.19,1.83,10.99,24.13,15.7,224.87,1.84,10.94,136.04,3.66
2022-11-07T08:00:00+00:00,20.59,11.97,45.48,0.16,3.76,59.33,0.01,1015.38,-0.28,230.63,1.44,10.42,24.14,15.92,230.74,1.44,10.4,296.99,3.97
2022-11-08T08:00:00+00:00,19.92,99.33,67.18,0.1,2.1,55.7,0.01,1014.96,-0.26,235.46,1.63,9.7,24.13,16.35,235.46,1.63,9.7,269.53,2.02
2022-11-09T08:00:00+00:00,18.95,25.83,68.18,0.13,2.87,45.9,0.0,1016.66,-0.26,233.05,2.04,11.32,24.13,16.15,233.08,2.04,11.3,278.13,4.22
2022-11-10T08:00:00+00:00,20.09,0.0,69.18,0.16,2.03,45.9,0.0,1015.61,-0.26,223.18,2.27,11.11,24.13,15.95,222.15,2.28,10.98,130.17,4.61
2022-11-11T08:00:00+00:00,21.53,93.0,57.41,0.16,1.89,44.7,0.0,1011.45,-0.27,203.96,1.38,9.99,24.14,16.0,203.96,1.38,9.99,177.69,1.17
2022-11-12T08:00:00+00:00,18.66,33.8,63.77,0.19,10.98,63.67,0.0,1012.83,-0.26,223.83,1.18,10.92,24.13,16.53,264.1,1.54,8.08,333.19,9.57
2022-11-13T08:00:00+00:00,20.18,5.8,61.89,0.1,2.0,51.23,0.0,1020.92,-0.26,225.44,1.22,8.32,24.13,17.29,225.44,1.22,8.32,287.44,2.24
2022-11-14T08:00:00+00:00,22.32,25.3,81.18,0.04,2.07,41.07,0.0,1017.21,-0.26,228.6,1.74,13.2,24.14,17.06,228.6,1.74,13.2,134.22,0.87
2022-11-15T08:00:00+00:00,19.37,81.2,59.26,0.08,6.7,57.47,0.0,1013.5,-0.27,234.26,1.97,12.12,24.14,16.71,238.14,2.04,11.47,317.35,7.61
2022-11-16T08:00:00+00:00,19.9,89.6,314.58,0.06,2.74,50.17,0.0,1016.83,-0.27,241.97,1.75,10.4,24.14,17.67,241.97,1.75,10.4,212.97,1.58
2022-11-17T08:00:00+00:00,18.26,99.87,47.23,0.12,6.25,56.1,0.0,1017.14,-0.29,236.87,1.65,10.44,24.14,16.69,233.57,1.7,9.96,171.79,6.1
2022-11-18T08:00:00+00:00,18.46,42.93,41.7,0.17,3.63,48.8,0.0,1016.38,-0.29,233.65,1.92,11.56,24.13,17.49,233.65,1.92,11.56,254.45,2.62
2022-11-19T08:00:00+00:00,17.68,82.03,49.47,0.26,3.09,62.0,0.1,1020.82,-0.35,236.5,1.86,9.29,23.66,17.24,236.52,1.86,9.28,256.42,3.94
2022-11-20T08:00:00+00:00,19.06,2.63,51.38,0.26,3.74,52.47,0.0,1020.18,-0.33,236.26,1.51,9.72,24.14,17.02,236.19,1.52,9.71,161.1,4.18
2022-11-21T08:00:00+00:00,18.82,95.43,47.66,0.2,5.68,62.3,0.0,1014.14,-0.27,225.38,1.07,8.64,24.13,17.33,213.45,1.21,7.53,163.12,6.46
2022-11-22T08:00:00+00:00,20.25,90.8,61.44,0.11,2.1,52.07,0.0,1014.95,-0.23,233.81,1.4,9.85,24.13,17.73,233.81,1.4,9.85,161.8,2.96
2022-11-23T08:00:00+00:00,19.0,51.47,336.6,0.14,12.24,64.97,0.03,1011.53,-0.26,236.95,1.3,9.87,24.13,17.9,265.16,1.72,7.62,329.89,10.74
2022-11-24T08:00:00+00:00,18.18,57.1,54.36,0.16,5.43,52.17,0.01,1017.27,-0.27,250.56,2.3,10.07,24.14,17.6,251.23,2.41,9.52,262.31,7.7
2022-11-25T08:00:00+00:00,17.47,0.1,201.37,0.06,8.27,43.47,0.0,1022.13,-0.23,228.98,1.91,10.18,24.13,17.56,227.77,1.93,10.02,153.52,5.97
2022-11-26T08:00:00+00:00,19.02,27.43,173.66,0.05,9.45,50.47,0.0,1020.59,-0.23,227.11,2.41,11.97,24.13,17.76,220.59,2.55,11.08,144.39,9.06
2022-11-27T08:00:00+00:00,20.63,0.0,56.79,0.3,6.61,51.67,0.0,1016.2,-0.35,228.07,1.56,11.23,24.13,16.89,183.31,2.27,7.82,142.4,11.86
2022-11-28T08:00:00+00:00,23.57,50.6,55.78,0.24,1.48,44.17,0.0,1008.6,-0.32,195.09,1.75,9.45,24.13,17.06,195.08,1.75,9.45,135.02,2.84
2022-11-29T08:00:00+00:00,24.25,92.17,62.27,0.25,5.24,44.17,0.0,1008.49,-0.32,216.22,1.16,9.54,20.05,16.92,219.34,1.19,9.23,334.63,4.86
2022-11-30T08:00:00+00:00,21.37,24.77,65.69,0.19,2.8,62.07,0.0,1013.11,-0.3,234.79,1.06,11.42,24.14,16.58,238.34,1.09,10.84,312.99,4.87
2022-12-01T08:00:00+00:00,20.01,88.57,336.1,0.05,3.72,75.6,0.03,1013.02,-0.22,233.49,1.62,12.42,24.13,18.85,233.49,1.62,12.42,246.62,1.03
2022-12-02T08:00:00+00:00,17.52,90.33,213.37,0.09,9.34,44.93,0.01,1014.55,-0.22,230.58,2.02,9.92,24.14,18.32,236.98,2.47,8.35,257.4,9.55
2022-12-03T08:00:00+00:00,18.02,52.2,66.51,0.11,5.85,49.27,0.0,1015.75,-0.28,221.62,2.24,10.03,24.14,17.91,221.34,2.24,10.0,153.57,5.5
2022-12-04T08:00:00+00:00,18.46,0.0,51.03,0.23,6.82,51.23,0.0,1014.0,-0.3,218.28,1.45,9.07,24.14,17.79,217.73,1.45,8.99,169.6,4.46
2022-12-05T08:00:00+00:00,19.09,29.7,29.6,0.19,3.9,55.6,0.01,1017.49,-0.3,228.32,1.3,9.77,24.13,17.97,228.31,1.3,9.76,182.79,3.2
2022-12-06T08:00:00+00:00,20.21,0.0,26.95,0.2,2.23,52.13,0.0,1015.04,-0.29,235.0,1.3,10.68,24.13,18.32,235.0,1.3,10.68,201.36,2.64
2022-12-07T08:00:00+00:00,20.42,0.57,40.07,0.24,2.65,51.13,0.0,1013.83,-0.32,238.41,1.57,10.74,24.13,18.34,238.75,1.57,10.67,321.36,4.43
2022-12-08T08:00:00+00:00,23.09,14.8,39.84,0.23,1.75,49.63,0.0,1014.37,-0.28,214.32,1.62,8.91,24.14,18.62,206.27,1.71,8.34,134.7,6.38
2022-12-09T08:00:00+00:00,22.64,44.77,53.4,0.28,7.8,58.67,0.0,1014.13,-0.29,219.42,1.62,11.2,22.02,18.37,230.4,1.75,10.05,339.37,8.27
2022-12-10T08:00:00+00:00,23.1,3.6,58.56,0.28,7.48,65.9,0.0,1015.32,-0.31,228.7,1.63,11.04,24.13,18.6,212.48,1.86,9.65,140.42,8.64
